transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method,year,month,month_name,day_of_week,cost_price,profit,profit_margin
T01310,C0325,P005,5,213.85,1069.25,2024-08-22,In-Store,Debit Card,2024,8,August,Thursday,87.45,632.0,59.11
T01311,C0267,P015,1,424.51,424.51,2024-12-14,In-Store,Credit Card,2024,12,December,Saturday,246.69,177.82,41.89
T01312,C0131,P014,4,50.91,203.64,2024-10-28,In-Store,PayPal,2024,10,October,Monday,21.84,116.28,57.1
T01313,C0949,P006,4,113.23,452.92,2024-08-22,In-Store,PayPal,2024,8,August,Thursday,62.46,203.08,44.84
T01314,C0628,P022,3,117.81,353.43,2026-01-29,In-Store,Apple Pay,2026,1,January,Thursday,57.35,181.38,51.32
T01315,C0915,P010,2,405.67,811.34,2025-07-05,In-Store,Apple Pay,2025,7,July,Saturday,163.06,485.22,59.8
T01316,C0783,P013,2,478.82,957.64,2024-07-19,In-Store,Credit Card,2024,7,July,Friday,239.88,477.88,49.9
T01317,C0194,P005,2,213.85,427.7,2025-06-01,Online,Debit Card,2025,6,June,Sunday,87.45,252.8,59.11
T01318,C0188,P010,1,405.67,405.67,2025-09-14,In-Store,PayPal,2025,9,September,Sunday,163.06,242.61,59.8
T01319,C0168,P030,4,85.88,343.52,2026-01-16,In-Store,Credit Card,2026,1,January,Friday,44.13,167.0,48.61
T01320,C0917,P025,4,319.66,1278.64,2025-10-19,Online,Apple Pay,2025,10,October,Sunday,162.85,627.24,49.06
T01321,C0366,P027,5,137.15,685.75,2024-12-25,In-Store,Apple Pay,2024,12,December,Wednesday,93.4,218.75,31.9
T01322,C0505,P026,1,188.24,188.24,2026-04-08,Online,Credit Card,2026,4,April,Wednesday,87.13,101.11,53.71
T01323,C0358,P027,1,137.15,137.15,2025-11-22,Online,PayPal,2025,11,November,Saturday,93.4,43.75,31.9
T01324,C0185,P017,2,270.43,540.86,2025-04-24,In-Store,Cash,2025,4,April,Thursday,187.12,166.62,30.81
T01325,C0913,P004,5,446.63,2233.15,2026-05-10,Online,Cash,2026,5,May,Sunday,190.3,1281.65,57.39
T01326,C0995,P006,1,113.23,113.23,2025-02-09,Online,Apple Pay,2025,2,February,Sunday,62.46,50.77,44.84
T01327,C0943,P013,1,478.82,478.82,2026-06-14,Online,Apple Pay,2026,6,June,Sunday,239.88,238.94,49.9
T01328,C0694,P021,1,353.76,353.76,2026-01-11,In-Store,Credit Card,2026,1,January,Sunday,146.37,207.39,58.62
T01329,C0292,P014,1,50.91,50.91,2025-08-27,In-Store,PayPal,2025,8,August,Wednesday,21.84,29.07,57.1
T01330,C0605,P030,1,85.88,85.88,2025-09-03,In-Store,Debit Card,2025,9,September,Wednesday,44.13,41.75,48.61
T01331,C0030,P005,1,213.85,213.85,2026-01-06,In-Store,Apple Pay,2026,1,January,Tuesday,87.45,126.4,59.11
T01332,C0465,P003,3,369.55,1108.65,2024-08-16,Online,PayPal,2024,8,August,Friday,222.84,440.13,39.7
T01333,C0994,P021,1,353.76,353.76,2025-08-24,In-Store,PayPal,2025,8,August,Sunday,146.37,207.39,58.62
T01334,C0971,P013,5,478.82,2394.1,2026-05-10,Online,Debit Card,2026,5,May,Sunday,239.88,1194.7,49.9
T01335,C0884,P017,1,270.43,270.43,2025-04-25,In-Store,PayPal,2025,4,April,Friday,187.12,83.31,30.81
T01336,C0818,P022,1,117.81,117.81,2024-07-17,Online,Cash,2024,7,July,Wednesday,57.35,60.46,51.32
T01337,C0975,P004,5,446.63,2233.15,2024-10-25,In-Store,Credit Card,2024,10,October,Friday,190.3,1281.65,57.39
T01338,C0409,P003,3,369.55,1108.65,2024-08-02,Online,Debit Card,2024,8,August,Friday,222.84,440.13,39.7
T01339,C0989,P011,4,403.88,1615.52,2025-05-19,Online,Credit Card,2025,5,May,Monday,246.14,630.96,39.06
T01340,C0873,P030,2,85.88,171.76,2026-01-08,Online,Apple Pay,2026,1,January,Thursday,44.13,83.5,48.61
T01341,C0799,P012,4,173.42,693.68,2026-06-05,In-Store,Debit Card,2026,6,June,Friday,77.46,383.84,55.33
T01342,C0124,P012,3,173.42,520.26,2025-03-18,In-Store,Apple Pay,2025,3,March,Tuesday,77.46,287.88,55.33
T01343,C0754,P002,3,141.14,423.42,2026-01-01,Online,PayPal,2026,1,January,Thursday,65.91,225.69,53.3
T01344,C0682,P007,1,18.14,18.14,2025-07-10,In-Store,Cash,2025,7,July,Thursday,8.34,9.8,54.02
T01345,C0205,P023,4,44.5,178.0,2025-04-13,In-Store,Apple Pay,2025,4,April,Sunday,20.91,94.36,53.01
T01346,C0488,P002,3,141.14,423.42,2025-11-27,In-Store,Credit Card,2025,11,November,Thursday,65.91,225.69,53.3
T01347,C0775,P013,4,478.82,1915.28,2026-04-03,In-Store,Cash,2026,4,April,Friday,239.88,955.76,49.9
T01348,C0191,P020,4,431.54,1726.16,2025-11-15,In-Store,Credit Card,2025,11,November,Saturday,247.36,736.72,42.68
T01349,C0042,P023,5,44.5,222.5,2024-11-18,In-Store,Apple Pay,2024,11,November,Monday,20.91,117.95,53.01
T01350,C0693,P024,2,55.0,110.0,2025-08-12,Online,Apple Pay,2025,8,August,Tuesday,26.59,56.82,51.65
T01351,C0540,P004,5,446.63,2233.15,2026-03-01,Online,PayPal,2026,3,March,Sunday,190.3,1281.65,57.39
T01352,C0480,P016,4,404.53,1618.12,2025-07-02,Online,Apple Pay,2025,7,July,Wednesday,250.37,616.64,38.11
T01353,C0308,P028,2,325.78,651.56,2024-10-19,Online,PayPal,2024,10,October,Saturday,189.84,271.88,41.73
T01354,C0862,P015,2,424.51,849.02,2025-01-04,In-Store,PayPal,2025,1,January,Saturday,246.69,355.64,41.89
T01355,C0583,P025,1,319.66,319.66,2024-12-06,Online,Credit Card,2024,12,December,Friday,162.85,156.81,49.06
T01356,C0526,P008,1,326.69,326.69,2025-12-09,In-Store,Apple Pay,2025,12,December,Tuesday,184.08,142.61,43.65
T01357,C0097,P007,4,18.14,72.56,2025-07-01,In-Store,PayPal,2025,7,July,Tuesday,8.34,39.2,54.02
T01358,C0261,P029,5,89.71,448.55,2025-01-22,Online,Cash,2025,1,January,Wednesday,55.51,171.0,38.12
T01359,C0017,P027,1,137.15,137.15,2025-02-27,In-Store,Debit Card,2025,2,February,Thursday,93.4,43.75,31.9
T01360,C0806,P030,2,85.88,171.76,2024-10-23,In-Store,Credit Card,2024,10,October,Wednesday,44.13,83.5,48.61
T01361,C0086,P024,4,55.0,220.0,2025-01-20,In-Store,PayPal,2025,1,January,Monday,26.59,113.64,51.65
T01362,C0602,P024,4,55.0,220.0,2024-08-24,In-Store,Cash,2024,8,August,Saturday,26.59,113.64,51.65
T01363,C0828,P011,3,403.88,1211.64,2026-03-02,In-Store,Debit Card,2026,3,March,Monday,246.14,473.22,39.06
T01364,C0217,P013,2,478.82,957.64,2026-05-02,Online,Cash,2026,5,May,Saturday,239.88,477.88,49.9
T01365,C0266,P024,1,55.0,55.0,2026-06-05,In-Store,Cash,2026,6,June,Friday,26.59,28.41,51.65
T01366,C0019,P008,1,326.69,326.69,2024-11-06,In-Store,Credit Card,2024,11,November,Wednesday,184.08,142.61,43.65
T01367,C0014,P024,2,55.0,110.0,2025-10-26,In-Store,Apple Pay,2025,10,October,Sunday,26.59,56.82,51.65
T01368,C0709,P028,4,325.78,1303.12,2025-04-30,In-Store,PayPal,2025,4,April,Wednesday,189.84,543.76,41.73
T01369,C0634,P022,5,117.81,589.05,2025-06-01,In-Store,Apple Pay,2025,6,June,Sunday,57.35,302.3,51.32
T01370,C0824,P008,3,326.69,980.07,2024-12-21,Online,Debit Card,2024,12,December,Saturday,184.08,427.83,43.65
T01371,C0139,P007,1,18.14,18.14,2024-10-09,Online,Credit Card,2024,10,October,Wednesday,8.34,9.8,54.02
T01372,C0836,P028,1,325.78,325.78,2025-01-27,Online,Credit Card,2025,1,January,Monday,189.84,135.94,41.73
T01373,C0215,P002,4,141.14,564.56,2025-02-07,Online,Debit Card,2025,2,February,Friday,65.91,300.92,53.3
T01374,C0447,P010,5,405.67,2028.35,2026-05-06,Online,Credit Card,2026,5,May,Wednesday,163.06,1213.05,59.8
T01375,C0309,P003,4,369.55,1478.2,2024-06-27,Online,Apple Pay,2024,6,June,Thursday,222.84,586.84,39.7
T01376,C0433,P001,1,321.52,321.52,2025-10-25,Online,Debit Card,2025,10,October,Saturday,131.02,190.5,59.25
T01377,C0925,P014,2,50.91,101.82,2025-08-19,In-Store,Apple Pay,2025,8,August,Tuesday,21.84,58.14,57.1
T01378,C0483,P023,1,44.5,44.5,2024-06-16,In-Store,Cash,2024,6,June,Sunday,20.91,23.59,53.01
T01379,C0249,P012,2,173.42,346.84,2025-10-29,In-Store,Cash,2025,10,October,Wednesday,77.46,191.92,55.33
T01380,C0850,P018,4,192.37,769.48,2026-03-15,Online,PayPal,2026,3,March,Sunday,108.81,334.24,43.44
T01381,C0009,P015,1,424.51,424.51,2025-10-24,In-Store,Apple Pay,2025,10,October,Friday,246.69,177.82,41.89
T01382,C0869,P009,4,114.12,456.48,2024-10-04,In-Store,Credit Card,2024,10,October,Friday,65.82,193.2,42.32
T01383,C0500,P021,4,353.76,1415.04,2026-01-07,In-Store,Cash,2026,1,January,Wednesday,146.37,829.56,58.62
T01384,C0606,P001,5,321.52,1607.6,2025-10-14,In-Store,Debit Card,2025,10,October,Tuesday,131.02,952.5,59.25
T01385,C0732,P024,1,55.0,55.0,2024-07-18,Online,Apple Pay,2024,7,July,Thursday,26.59,28.41,51.65
T01386,C0591,P024,3,55.0,165.0,2025-05-24,Online,PayPal,2025,5,May,Saturday,26.59,85.23,51.65
T01387,C0915,P013,4,478.82,1915.28,2025-04-02,In-Store,Credit Card,2025,4,April,Wednesday,239.88,955.76,49.9
T01388,C0507,P006,5,113.23,566.15,2025-05-23,In-Store,Apple Pay,2025,5,May,Friday,62.46,253.85,44.84
T01389,C0715,P007,4,18.14,72.56,2024-06-20,Online,Debit Card,2024,6,June,Thursday,8.34,39.2,54.02
T01390,C0295,P013,2,478.82,957.64,2025-05-01,In-Store,PayPal,2025,5,May,Thursday,239.88,477.88,49.9
T01391,C0449,P007,2,18.14,36.28,2025-07-31,Online,Cash,2025,7,July,Thursday,8.34,19.6,54.02
T01392,C0931,P017,3,270.43,811.29,2025-02-16,In-Store,Debit Card,2025,2,February,Sunday,187.12,249.93,30.81
T01393,C0905,P005,3,213.85,641.55,2025-03-14,In-Store,Apple Pay,2025,3,March,Friday,87.45,379.2,59.11
T01394,C0854,P016,3,404.53,1213.59,2025-01-10,In-Store,Debit Card,2025,1,January,Friday,250.37,462.48,38.11
T01395,C0637,P024,2,55.0,110.0,2025-05-04,In-Store,Credit Card,2025,5,May,Sunday,26.59,56.82,51.65
T01396,C0684,P012,4,173.42,693.68,2026-05-19,Online,Debit Card,2026,5,May,Tuesday,77.46,383.84,55.33
T01397,C0205,P009,2,114.12,228.24,2024-10-20,In-Store,Credit Card,2024,10,October,Sunday,65.82,96.6,42.32
T01398,C0813,P004,4,446.63,1786.52,2025-04-07,In-Store,PayPal,2025,4,April,Monday,190.3,1025.32,57.39
T01399,C0241,P005,2,213.85,427.7,2026-06-05,Online,Credit Card,2026,6,June,Friday,87.45,252.8,59.11
T01400,C0368,P030,3,85.88,257.64,2025-08-30,In-Store,Debit Card,2025,8,August,Saturday,44.13,125.25,48.61
T01401,C0179,P030,5,85.88,429.4,2026-04-13,Online,Credit Card,2026,4,April,Monday,44.13,208.75,48.61
T01402,C0346,P007,4,18.14,72.56,2025-01-08,Online,Cash,2025,1,January,Wednesday,8.34,39.2,54.02
T01403,C0233,P005,1,213.85,213.85,2025-08-10,Online,Apple Pay,2025,8,August,Sunday,87.45,126.4,59.11
T01404,C0265,P009,3,114.12,342.36,2025-03-06,In-Store,Credit Card,2025,3,March,Thursday,65.82,144.9,42.32
T01405,C0789,P008,5,326.69,1633.45,2026-06-07,In-Store,Debit Card,2026,6,June,Sunday,184.08,713.05,43.65
T01406,C0874,P004,5,446.63,2233.15,2024-07-16,Online,Credit Card,2024,7,July,Tuesday,190.3,1281.65,57.39
T01407,C0949,P022,4,117.81,471.24,2026-04-22,In-Store,Credit Card,2026,4,April,Wednesday,57.35,241.84,51.32
T01408,C0999,P019,1,415.56,415.56,2024-12-16,Online,Cash,2024,12,December,Monday,243.33,172.23,41.45
T01409,C0043,P021,5,353.76,1768.8,2024-09-05,Online,Debit Card,2024,9,September,Thursday,146.37,1036.95,58.62
T01410,C0646,P022,1,117.81,117.81,2024-08-24,Online,PayPal,2024,8,August,Saturday,57.35,60.46,51.32
T01411,C0161,P006,3,113.23,339.69,2025-08-28,In-Store,Cash,2025,8,August,Thursday,62.46,152.31,44.84
T01412,C0511,P030,1,85.88,85.88,2025-03-02,Online,PayPal,2025,3,March,Sunday,44.13,41.75,48.61
T01413,C0343,P027,2,137.15,274.3,2026-03-08,Online,Debit Card,2026,3,March,Sunday,93.4,87.5,31.9
T01414,C0450,P020,4,431.54,1726.16,2025-08-07,Online,Debit Card,2025,8,August,Thursday,247.36,736.72,42.68
T01415,C0855,P028,4,325.78,1303.12,2026-05-16,In-Store,PayPal,2026,5,May,Saturday,189.84,543.76,41.73
T01416,C0518,P004,2,446.63,893.26,2025-12-12,Online,PayPal,2025,12,December,Friday,190.3,512.66,57.39
T01417,C0382,P029,4,89.71,358.84,2025-04-02,In-Store,Debit Card,2025,4,April,Wednesday,55.51,136.8,38.12
T01418,C0156,P003,5,369.55,1847.75,2025-08-20,In-Store,Debit Card,2025,8,August,Wednesday,222.84,733.55,39.7
T01419,C0142,P004,4,446.63,1786.52,2025-09-30,In-Store,Apple Pay,2025,9,September,Tuesday,190.3,1025.32,57.39
T01420,C0920,P003,4,369.55,1478.2,2025-04-16,In-Store,Credit Card,2025,4,April,Wednesday,222.84,586.84,39.7
T01421,C0454,P007,2,18.14,36.28,2026-04-01,Online,Cash,2026,4,April,Wednesday,8.34,19.6,54.02
T01422,C0967,P027,1,137.15,137.15,2025-10-18,Online,PayPal,2025,10,October,Saturday,93.4,43.75,31.9
T01423,C0323,P024,4,55.0,220.0,2025-02-08,Online,Apple Pay,2025,2,February,Saturday,26.59,113.64,51.65
T01424,C0063,P030,4,85.88,343.52,2025-01-08,Online,Debit Card,2025,1,January,Wednesday,44.13,167.0,48.61
T01425,C0925,P028,5,325.78,1628.9,2024-10-09,Online,Cash,2024,10,October,Wednesday,189.84,679.7,41.73
T01426,C0997,P012,3,173.42,520.26,2025-06-16,In-Store,Apple Pay,2025,6,June,Monday,77.46,287.88,55.33
T01427,C0908,P003,5,369.55,1847.75,2025-08-26,In-Store,PayPal,2025,8,August,Tuesday,222.84,733.55,39.7
T01428,C0932,P001,3,321.52,964.56,2024-12-28,Online,PayPal,2024,12,December,Saturday,131.02,571.5,59.25
T01429,C0922,P007,5,18.14,90.7,2026-05-07,Online,Apple Pay,2026,5,May,Thursday,8.34,49.0,54.02
T01430,C0457,P010,2,405.67,811.34,2026-06-03,In-Store,PayPal,2026,6,June,Wednesday,163.06,485.22,59.8
T01431,C0909,P022,4,117.81,471.24,2026-06-14,Online,PayPal,2026,6,June,Sunday,57.35,241.84,51.32
T01432,C0087,P016,1,404.53,404.53,2025-07-18,In-Store,Apple Pay,2025,7,July,Friday,250.37,154.16,38.11
T01433,C0743,P007,2,18.14,36.28,2025-09-21,In-Store,Debit Card,2025,9,September,Sunday,8.34,19.6,54.02
T01434,C0096,P009,5,114.12,570.6,2024-11-26,In-Store,Cash,2024,11,November,Tuesday,65.82,241.5,42.32
T01435,C0349,P019,2,415.56,831.12,2024-09-01,Online,Credit Card,2024,9,September,Sunday,243.33,344.46,41.45
T01436,C0912,P008,5,326.69,1633.45,2025-01-22,In-Store,Debit Card,2025,1,January,Wednesday,184.08,713.05,43.65
T01437,C0853,P010,3,405.67,1217.01,2026-04-11,In-Store,Cash,2026,4,April,Saturday,163.06,727.83,59.8
T01438,C0114,P005,1,213.85,213.85,2024-11-22,In-Store,PayPal,2024,11,November,Friday,87.45,126.4,59.11
T01439,C0643,P001,5,321.52,1607.6,2025-04-25,In-Store,Credit Card,2025,4,April,Friday,131.02,952.5,59.25
T01440,C0049,P004,1,446.63,446.63,2025-07-18,In-Store,PayPal,2025,7,July,Friday,190.3,256.33,57.39
T01441,C0587,P017,1,270.43,270.43,2025-09-01,In-Store,PayPal,2025,9,September,Monday,187.12,83.31,30.81
T01442,C0242,P015,5,424.51,2122.55,2026-02-17,Online,PayPal,2026,2,February,Tuesday,246.69,889.1,41.89
T01443,C0307,P021,3,353.76,1061.28,2024-09-07,Online,Apple Pay,2024,9,September,Saturday,146.37,622.17,58.62
T01444,C0533,P009,2,114.12,228.24,2025-10-16,Online,PayPal,2025,10,October,Thursday,65.82,96.6,42.32
T01445,C0529,P020,5,431.54,2157.7,2024-11-27,Online,PayPal,2024,11,November,Wednesday,247.36,920.9,42.68
T01446,C0466,P022,1,117.81,117.81,2024-06-29,Online,Apple Pay,2024,6,June,Saturday,57.35,60.46,51.32
T01447,C0849,P023,4,44.5,178.0,2024-10-25,Online,Credit Card,2024,10,October,Friday,20.91,94.36,53.01
T01448,C0064,P004,4,446.63,1786.52,2024-12-25,Online,Apple Pay,2024,12,December,Wednesday,190.3,1025.32,57.39
T01449,C0220,P013,4,478.82,1915.28,2026-05-28,Online,PayPal,2026,5,May,Thursday,239.88,955.76,49.9
T01450,C0694,P006,5,113.23,566.15,2026-02-24,In-Store,Cash,2026,2,February,Tuesday,62.46,253.85,44.84
T01451,C0573,P013,5,478.82,2394.1,2025-07-03,In-Store,PayPal,2025,7,July,Thursday,239.88,1194.7,49.9
T01452,C0599,P006,4,113.23,452.92,2025-07-21,In-Store,Apple Pay,2025,7,July,Monday,62.46,203.08,44.84
T01453,C0706,P005,4,213.85,855.4,2025-06-07,In-Store,Debit Card,2025,6,June,Saturday,87.45,505.6,59.11
T01454,C0148,P008,5,326.69,1633.45,2024-10-09,Online,Apple Pay,2024,10,October,Wednesday,184.08,713.05,43.65
T01455,C0729,P005,4,213.85,855.4,2024-08-18,Online,Cash,2024,8,August,Sunday,87.45,505.6,59.11
T01456,C0884,P001,5,321.52,1607.6,2025-06-29,Online,Debit Card,2025,6,June,Sunday,131.02,952.5,59.25
T01457,C0467,P003,4,369.55,1478.2,2025-07-08,Online,Debit Card,2025,7,July,Tuesday,222.84,586.84,39.7
T01458,C0967,P023,5,44.5,222.5,2025-06-27,In-Store,Credit Card,2025,6,June,Friday,20.91,117.95,53.01
T01459,C0617,P014,4,50.91,203.64,2026-02-02,Online,Credit Card,2026,2,February,Monday,21.84,116.28,57.1
T01460,C0379,P025,5,319.66,1598.3,2025-09-16,In-Store,Credit Card,2025,9,September,Tuesday,162.85,784.05,49.06
T01461,C0536,P006,2,113.23,226.46,2024-10-08,Online,PayPal,2024,10,October,Tuesday,62.46,101.54,44.84
T01462,C0313,P030,3,85.88,257.64,2026-01-23,In-Store,PayPal,2026,1,January,Friday,44.13,125.25,48.61
T01463,C0498,P001,1,321.52,321.52,2025-11-25,Online,Debit Card,2025,11,November,Tuesday,131.02,190.5,59.25
T01464,C0803,P011,5,403.88,2019.4,2025-08-10,In-Store,Credit Card,2025,8,August,Sunday,246.14,788.7,39.06
T01465,C0960,P001,3,321.52,964.56,2024-08-19,In-Store,Debit Card,2024,8,August,Monday,131.02,571.5,59.25
T01466,C0188,P005,4,213.85,855.4,2025-09-16,Online,Credit Card,2025,9,September,Tuesday,87.45,505.6,59.11
T01467,C0561,P030,3,85.88,257.64,2024-08-23,Online,Credit Card,2024,8,August,Friday,44.13,125.25,48.61
T01468,C0428,P011,4,403.88,1615.52,2025-01-15,In-Store,Cash,2025,1,January,Wednesday,246.14,630.96,39.06
T01469,C0464,P030,3,85.88,257.64,2026-04-14,In-Store,Apple Pay,2026,4,April,Tuesday,44.13,125.25,48.61
T01470,C0855,P011,5,403.88,2019.4,2025-01-11,Online,Debit Card,2025,1,January,Saturday,246.14,788.7,39.06
T01471,C0517,P013,4,478.82,1915.28,2024-06-28,In-Store,Apple Pay,2024,6,June,Friday,239.88,955.76,49.9
T01472,C0153,P018,3,192.37,577.11,2026-02-02,Online,Cash,2026,2,February,Monday,108.81,250.68,43.44
T01473,C0681,P019,5,415.56,2077.8,2026-04-21,In-Store,Apple Pay,2026,4,April,Tuesday,243.33,861.15,41.45
T01474,C0239,P017,4,270.43,1081.72,2026-01-05,In-Store,Cash,2026,1,January,Monday,187.12,333.24,30.81
T01475,C0047,P009,4,114.12,456.48,2024-12-17,In-Store,Credit Card,2024,12,December,Tuesday,65.82,193.2,42.32
T01476,C0887,P026,2,188.24,376.48,2026-05-19,Online,Cash,2026,5,May,Tuesday,87.13,202.22,53.71
T01477,C0646,P020,3,431.54,1294.62,2024-06-28,Online,Cash,2024,6,June,Friday,247.36,552.54,42.68
T01478,C0088,P003,2,369.55,739.1,2025-11-10,Online,Cash,2025,11,November,Monday,222.84,293.42,39.7
T01479,C0535,P020,2,431.54,863.08,2025-02-07,In-Store,Cash,2025,2,February,Friday,247.36,368.36,42.68
T01480,C0919,P010,1,405.67,405.67,2024-10-12,Online,Cash,2024,10,October,Saturday,163.06,242.61,59.8
T01481,C0185,P026,1,188.24,188.24,2025-05-31,In-Store,Debit Card,2025,5,May,Saturday,87.13,101.11,53.71
T01482,C0252,P025,5,319.66,1598.3,2024-07-14,In-Store,Credit Card,2024,7,July,Sunday,162.85,784.05,49.06
T01483,C0827,P015,5,424.51,2122.55,2025-08-04,In-Store,Apple Pay,2025,8,August,Monday,246.69,889.1,41.89
T01484,C0604,P010,1,405.67,405.67,2025-05-21,In-Store,Credit Card,2025,5,May,Wednesday,163.06,242.61,59.8
T01485,C0349,P009,4,114.12,456.48,2025-03-12,Online,Apple Pay,2025,3,March,Wednesday,65.82,193.2,42.32
T01486,C0025,P018,5,192.37,961.85,2026-03-29,In-Store,Apple Pay,2026,3,March,Sunday,108.81,417.8,43.44
T01487,C0264,P028,1,325.78,325.78,2025-12-03,Online,Credit Card,2025,12,December,Wednesday,189.84,135.94,41.73
T01488,C0555,P001,2,321.52,643.04,2025-03-07,In-Store,Debit Card,2025,3,March,Friday,131.02,381.0,59.25
T01489,C0188,P014,3,50.91,152.73,2025-04-17,Online,Debit Card,2025,4,April,Thursday,21.84,87.21,57.1
T01490,C0315,P026,4,188.24,752.96,2024-06-24,Online,Credit Card,2024,6,June,Monday,87.13,404.44,53.71
T01491,C0630,P030,3,85.88,257.64,2025-01-03,Online,Credit Card,2025,1,January,Friday,44.13,125.25,48.61
T01492,C0731,P022,1,117.81,117.81,2025-01-05,In-Store,Apple Pay,2025,1,January,Sunday,57.35,60.46,51.32
T01493,C0102,P011,3,403.88,1211.64,2025-12-15,Online,Apple Pay,2025,12,December,Monday,246.14,473.22,39.06
T01494,C0915,P019,3,415.56,1246.68,2024-07-26,In-Store,Apple Pay,2024,7,July,Friday,243.33,516.69,41.45
T01495,C0965,P030,1,85.88,85.88,2026-05-09,Online,Debit Card,2026,5,May,Saturday,44.13,41.75,48.61
T01496,C0246,P030,5,85.88,429.4,2025-03-09,Online,Apple Pay,2025,3,March,Sunday,44.13,208.75,48.61
T01497,C0521,P015,5,424.51,2122.55,2024-07-31,In-Store,Credit Card,2024,7,July,Wednesday,246.69,889.1,41.89
T01498,C0276,P014,1,50.91,50.91,2026-01-06,In-Store,Apple Pay,2026,1,January,Tuesday,21.84,29.07,57.1
T01499,C0567,P010,4,405.67,1622.68,2026-06-12,Online,Apple Pay,2026,6,June,Friday,163.06,970.44,59.8
T01500,C0030,P009,4,114.12,456.48,2025-11-23,Online,Credit Card,2025,11,November,Sunday,65.82,193.2,42.32
T01501,C0276,P010,5,405.67,2028.35,2025-08-07,Online,Debit Card,2025,8,August,Thursday,163.06,1213.05,59.8
T01502,C0782,P024,5,55.0,275.0,2025-03-01,Online,PayPal,2025,3,March,Saturday,26.59,142.05,51.65
T01503,C0582,P024,4,55.0,220.0,2024-11-14,In-Store,Credit Card,2024,11,November,Thursday,26.59,113.64,51.65
T01504,C0867,P018,5,192.37,961.85,2025-01-01,Online,Debit Card,2025,1,January,Wednesday,108.81,417.8,43.44
T01505,C0383,P022,5,117.81,589.05,2026-05-29,Online,Debit Card,2026,5,May,Friday,57.35,302.3,51.32
T01506,C0551,P023,4,44.5,178.0,2025-08-25,In-Store,Credit Card,2025,8,August,Monday,20.91,94.36,53.01
T01507,C0002,P027,4,137.15,548.6,2026-05-06,In-Store,Debit Card,2026,5,May,Wednesday,93.4,175.0,31.9
T01508,C0001,P002,1,141.14,141.14,2024-09-19,In-Store,PayPal,2024,9,September,Thursday,65.91,75.23,53.3
T01509,C0613,P007,3,18.14,54.42,2025-12-23,In-Store,PayPal,2025,12,December,Tuesday,8.34,29.4,54.02
T01510,C0863,P029,2,89.71,179.42,2025-07-06,In-Store,Credit Card,2025,7,July,Sunday,55.51,68.4,38.12
T01511,C0166,P009,5,114.12,570.6,2025-10-01,Online,PayPal,2025,10,October,Wednesday,65.82,241.5,42.32
T01512,C0092,P025,4,319.66,1278.64,2026-05-24,Online,Debit Card,2026,5,May,Sunday,162.85,627.24,49.06
T01513,C0743,P010,5,405.67,2028.35,2026-01-13,In-Store,Apple Pay,2026,1,January,Tuesday,163.06,1213.05,59.8
T01514,C0216,P025,5,319.66,1598.3,2025-05-08,In-Store,PayPal,2025,5,May,Thursday,162.85,784.05,49.06
T01515,C0651,P001,3,321.52,964.56,2026-05-16,In-Store,PayPal,2026,5,May,Saturday,131.02,571.5,59.25
T01516,C0252,P019,3,415.56,1246.68,2025-03-16,In-Store,Debit Card,2025,3,March,Sunday,243.33,516.69,41.45
T01517,C0471,P024,5,55.0,275.0,2025-03-17,In-Store,Credit Card,2025,3,March,Monday,26.59,142.05,51.65
T01518,C0936,P023,2,44.5,89.0,2024-08-13,Online,Cash,2024,8,August,Tuesday,20.91,47.18,53.01
